chunk,start,end,n_bg,cut,bg_accept,bg_reject,tt_eff,aa_eff,sig_eff_combined,tt_min,aa_min,tt_eff_avg,aa_eff_avg,n_tt_eff,n_aa_eff
173,8650000,8700000,50000,73.80288696289062,0.0025,0.9975,97.51351723971229,34.31557348795187,65.91454536383208,8.142343521118164,1.6364086866378784,,,,
174,8700000,8750000,50000,72.18851470947266,0.0025,0.9975,97.69601508326548,35.20934097234065,66.45267802780306,8.142343521118164,1.6364086866378784,,,,
175,8750000,8800000,50000,73.3407974243164,0.0025,0.9975,97.56812782816823,34.573099712267286,66.07061377021776,8.142343521118164,1.6364086866378784,,,,
176,8800000,8850000,50000,70.63247680664062,0.0025,0.9975,97.86432312637561,36.10709970501047,66.98571141569303,8.142343521118164,1.6364086866378784,,,,
177,8850000,8900000,50000,72.73567199707031,0.0025,0.9975,97.63522723152516,34.909997351262504,66.27261229139384,8.142343521118164,1.6364086866378784,,,,
178,8900000,8950000,50000,75.18478393554688,0.0025,0.9975,97.34417965272142,33.58045812273451,65.46231888772797,8.142343521118164,1.6364086866378784,,,,
179,8950000,9000000,50000,71.1933822631836,0.0025,0.9975,97.80429624185149,35.781722259917345,66.79300925088441,8.142343521118164,1.6364086866378784,,,,
180,9000000,9050000,50000,69.3722152709961,0.0025,0.9975,97.99337421368585,36.87659423155771,67.43498422262178,8.142343521118164,1.6364086866378784,,,,
181,9050000,9100000,50000,72.34902954101562,0.0025,0.9975,97.67784139563177,35.12008214714644,66.39896177138911,8.142343521118164,1.6364086866378784,,,,
182,9100000,9150000,50000,72.21971893310547,0.0025,0.9975,97.69256834940391,35.19255958752263,66.44256396846328,8.142343521118164,1.6364086866378784,,,,
183,9150000,9200000,50000,70.1613540649414,0.0025,0.9975,97.91284597710205,36.39247395710497,67.15265996710352,8.142343521118164,1.6364086866378784,,,,
184,9200000,9250000,50000,66.80923461914062,0.0025,0.9975,98.24225525615724,38.470100107763706,68.35617768196047,8.142343521118164,1.6364086866378784,,,,
185,9250000,9300000,50000,70.684814453125,0.0025,0.9975,97.8576534725396,36.07671179196163,66.96718263225061,8.142343521118164,1.6364086866378784,,,,
186,9300000,9350000,50000,75.33650970458984,0.0025,0.9975,97.32658788119421,33.499453924667,65.41302090293061,8.142343521118164,1.6364086866378784,,,,
187,9350000,9400000,50000,68.44857788085938,0.0025,0.9975,98.08634650239324,37.44298864671284,67.76466757455304,8.142343521118164,1.6364086866378784,,,,
188,9400000,9450000,50000,62.884342193603516,0.0025,0.9975,98.58970393451385,41.09235022840826,69.84102708146105,8.142343521118164,1.6364086866378784,,,,
189,9450000,9500000,50000,64.83181762695312,0.0025,0.9975,98.42206733306506,39.763808811950526,69.09293807250779,8.142343521118164,1.6364086866378784,,,,
190,9500000,9550000,50000,69.03199005126953,0.0025,0.9975,98.02779678952407,37.08667902744165,67.55723790848286,8.142343521118164,1.6364086866378784,,,,
191,9550000,9600000,50000,64.72374725341797,0.0025,0.9975,98.43218372076264,39.83773761533801,69.13496066805033,8.142343521118164,1.6364086866378784,,,,
192,9600000,9650000,50000,62.9818229675293,0.0025,0.9975,98.58187044846484,41.01960065746744,69.80073555296615,8.142343521118164,1.6364086866378784,,,,
193,9650000,9700000,50000,56.85395431518555,0.0025,0.9975,99.0241714521806,45.65507269514483,72.33962207366271,8.142343521118164,1.6364086866378784,,,,
194,9700000,9750000,50000,51.614654541015625,0.0025,0.9975,99.3243058748012,50.135430310990806,74.729868092896,8.142343521118164,1.6364086866378784,,,,
195,9750000,9794099,44099,46.58757019042969,0.002494387627837366,0.9975056123721626,99.54704545525759,54.93164080216834,77.23934312871296,8.142343521118164,1.6364086866378784,,,,
AVG_FINITE,,,,nan,nan,nan,nan,nan,nan,nan,nan,92.4053322754214,25.464932755611866,196,196
